periodo,fecha,Año,DimPD,Dolarizacion,IPD,IPD_proy,EMBI,DXY,IPC,BVL,Adopcion,DPS,MCS,DVS,CRS,DSS,PIS,IGS,DRIFT_T,DRIFT_R,DRIFT,Régimen
Ene.2018,,,0.49789672314415817,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,94.13847556374536,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,41.73537359194877,,,Sin datos
Ene.2018,,,0.5006649981791925,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,96.99339202489223,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,42.87734017640752,,,Sin datos
Ene.2018,,,0.4974354181421233,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,93.66273264541121,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,41.54507642461511,,,Sin datos
Ene.2018,,,0.49658113966141365,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,92.78171697098739,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,41.19267015484559,,,Sin datos
Ene.2018,,,0.49389729211617733,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,90.01387040981334,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,40.08553153037596,,,Sin datos
Ene.2018,,,0.5013922765027407,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,97.74343269334305,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,43.17735644378785,,,Sin datos
Ene.2018,,,0.4939508448048977,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,90.06909918969667,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,40.107623042329294,,,Sin datos
Ene.2018,,,0.4998025896754515,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,96.10399187411106,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,42.52158011609505,,,Sin datos
Ene.2018,,,0.4844443963192982,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,80.26511803713537,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,36.18603058130478,,,Sin datos
Ene.2018,,,0.48438777094017527,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,80.20672039783622,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,36.16267152558512,,,Sin datos
Ene.2018,,,0.48673125626028213,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,82.62355208260634,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,37.129404199493166,,,Sin datos
